"GSM134895","GSM134896","GSM134897","GSM134898","GSM134900","GSM134903","GSM134905","GSM134907","GSM134940","GSM135015","GSM135016","GSM135017","GSM135018","GSM135657","GSM135659","GSM135674","GSM135678","GSM135683","GSM135685","GSM135686","GSM135691","GSM135699","GSM135701","GSM135019","GSM135020","GSM135021","GSM135022","GSM135023","GSM135024","GSM135025","GSM135026","GSM135029","GSM135031","GSM135033","GSM135042","GSM135045","GSM135051","GSM135057","GSM135060","GSM135068","GSM135071","GSM135072","GSM135078","GSM135159","GSM135163","GSM135166","GSM135168","GSM135220","GSM135223","GSM135224","GSM135228","GSM135262","GSM135263","GSM135279","GSM135655","GSM135656","GSM135658","GSM135660","GSM135661","GSM135662","GSM135663","GSM135664","GSM135665","GSM135666","GSM135667","GSM135668","GSM135669","GSM135670","GSM135671","GSM135672","GSM135673","GSM135675","GSM135676","GSM135677","GSM135679","GSM135680","GSM135681","GSM135682","GSM135684","GSM135687","GSM135688","GSM135689","GSM135690","GSM135692","GSM135693","GSM135694","GSM135695","GSM135696","GSM135697","GSM135698","GSM135700","GSM135702","GSM135703","GSM135704","log_fold_change"
0.120999,0.116913,0.108844,0.221271,0.646572,1.00137,-0.235015,0.0230769,0.116913,0.691458,0.0714733,0.116913,0.153734,-0.0395139,-0.193245,0.466924,-0.836586,1.82315,-0.794544,0.123589,0.251091,0.00339791,0.101201,0.507113,0.0157154,0.080983,0.299678,0.0672966,0.0157154,0.0368632,1.72806,0.0157154,0.742724,-0.532594,0.220925,0.0688932,-0.0520087,-0.797113,-0.39764,0.0107789,0.0157154,0.0157154,0.409401,0.213718,-0.315444,-0.502658,0.0157154,0.184813,0.223783,-1.32803,-0.496381,-0.00986051,0.181512,-0.0481602,0.272524,0.0157154,0.261591,-0.0817722,-0.12287,1.03116,0.606488,-0.0683196,0.295535,-0.0656091,-0.437374,0.354211,-0.8509,0.720552,-0.333141,0.0157154,0.460171,0.335111,-0.0460421,-0.38523,-0.515091,0.388875,-0.166963,-0.0164694,0.0157154,-0.208335,0.0157154,0.701991,-1.05802,0.380844,-0.131943,0.29223,-0.0849918,0.437402,0.0755061,0.481466,-0.118552,-0.15787,-0.514397,0.0157154,-2.38385107153855
0.410583,-0.46403,0.329277,0.733474,0.0146571,0.102404,-0.712913,-1.13168,-0.388216,-0.849913,-0.313947,0.0150576,-0.032274,-0.679818,-0.40521,0.98832,-0.313947,-1.81751,-2.84305,0.916364,-0.490613,0.272437,-0.313947,-0.232924,-0.05223645,-0.133499,0.362183,-0.24108,-0.201754,0.965726,0.362757,-0.424959,-0.331868,-0.0254906,-0.902884,-0.05223645,-0.00872457,-0.643383,-1.04633,-0.0475882,0.0760639,-0.05223645,0.47416,0.227167,-0.117789,-0.950018,-0.0683003,-0.128486,-2.17177,-1.13312,0.105774,-0.172551,0.438151,-0.475875,-0.0868807,0.0102836,-0.0500222,-0.05223645,-0.0146948,0.585187,-0.583043,-0.524319,0.0319678,0.616102,-0.0544507,-0.18881,-0.05223645,-0.27936,0.0995421,-0.251261,0.0829034,0.755055,-0.252653,-0.00957314,-0.570457,-0.299355,0.726776,0.972147,-0.71825,-0.05223645,0.10796,0.882534,-0.194503,0.629598,-0.606662,0.829042,-0.277805,0.222451,0.213981,0.580893,-0.297898,0.0430477,0.563055,-0.05223645,-2.38579092704457
-0.421664,-0.240124,-0.582239,-1.21719,-0.2448595,-0.116663,-0.249595,-0.2448595,-0.2448595,-0.2448595,-0.2448595,-0.2448595,-0.818037,-0.2448595,-0.2448595,-0.402404,-0.2448595,-0.2448595,0.101977,-0.2448595,0.46863,0.348023,0.254169,-0.946368,-0.0441942,-0.02309195,-0.489547,-0.02309195,-0.02309195,0.271771,-0.976762,-0.02309195,-0.02309195,0.337126,0.29455,-0.02309195,-0.02309195,-0.291078,-0.02309195,0.121059,0.00408568,-0.02309195,-0.138542,-0.02309195,0.276977,0.0945568,-0.02309195,-0.02309195,0.225077,-0.344939,0.351298,0.350784,-0.922157,-0.246819,-0.02309195,-0.02309195,-0.02309195,-0.02309195,0.250352,0.412624,-0.0355087,-0.0286545,-0.0175294,0.0398022,0.0783689,-0.02309195,-0.240449,-0.173637,-0.246023,-0.533937,-0.02309195,0.0403479,-0.8423,0.496957,-0.439599,0.232008,-0.391309,-0.58822,-0.02309195,-0.0529194,0.595598,1.11495,-0.798124,0.215941,-0.02309195,-0.02309195,-0.02309195,-0.0978484,0.581347,0.078562,-0.130442,-0.363464,0.159981,-0.02309195,-2.38656212568934
0.16778,0.585191,0.176407,0.0456962,0.150655,0.150655,0.0633347,0.150655,0.150655,0.150655,-0.269643,0.150655,0.13353,0.150655,0.150655,-0.0961294,0.38554,0.855529,0.413122,0.150655,0.150655,-0.237905,0.150655,0.0474561,0.04976795,0.04976795,0.04976795,-0.0225641,0.04976795,0.04976795,0.541446,0.0575245,0.04976795,0.182369,0.0717189,0.04976795,0.210074,0.04976795,0.04976795,0.229198,0.493186,0.04976795,-0.0431152,0.04976795,0.118021,0.0237354,0.04976795,0.323826,0.0520798,0.295934,-0.496841,-0.0161131,-0.171839,0.408399,0.04976795,0.04976795,-0.0443666,0.04976795,-0.256363,0.0826489,0.128239,0.227248,0.108076,0.04976795,-0.115792,0.472118,0.04976795,-0.0949919,0.333805,0.762868,0.04976795,-0.631297,-0.0964402,-0.677132,0.171508,-0.0993845,0.501362,0.0571715,-0.437488,0.0121527,-0.210429,-0.407018,0.04976795,0.04976795,0.211738,-0.536386,-0.481358,-0.123061,-0.381985,-0.241268,0.782503,-0.179926,0.102209,0.04976795,-2.38765974929534
0.0991585,-0.24083,0.152841,0.112571,0.0991585,0.085746,-0.011584,0.0991585,0.0991585,0.0991585,0.0991585,0.0991585,-0.300605,0.0991585,0.384604,-0.331282,-0.621717,1.40939,0.50127,0.0991585,0.0991585,0.175966,0.0991585,-0.239469,0.01944805,0.01944805,0.01944805,-0.160049,0.595891,0.129341,-0.453362,0.21791,0.01944805,0.130638,-0.0390446,0.01944805,0.01944805,0.0168973,0.01944805,0.716793,-0.0721831,0.01944805,0.01944805,0.01944805,0.01944805,-0.255388,0.01944805,-0.0180756,0.0952865,0.0219988,0.233712,-0.0155966,-0.00165963,-0.75732,0.01944805,0.217012,0.182702,-0.0355787,-0.193531,-0.370722,0.114048,0.44833,0.0405288,-0.0520942,0.01944805,0.0436837,-0.129358,-0.324074,-0.0764174,0.264783,-0.371894,-0.252299,-0.68786,0.364958,-0.467608,-0.587045,-0.0994851,0.01944805,-0.102895,0.210761,0.192107,0.01944805,0.570882,0.150032,0.184439,-0.0989751,0.384291,0.445326,0.204751,0.202862,0.420967,0.185795,-0.0356607,0.01944805,-2.38790503872131
0.352617,0.74923,0.96026,0.346262,0.352617,0.352617,0.506802,0.287987,0.352617,0.352617,-0.107985,0.352617,0.358972,0.352617,0.0240119,-0.44205,0.352617,0.9838,0.509312,0.352617,0.352617,0.0812338,0.352617,0.361842,0.09233475,0.09233475,0.09233475,0.694992,0.09233475,0.109911,-0.0601895,0.09233475,0.09233475,-0.0672376,0.805373,0.09233475,0.09233475,0.09233475,0.09233475,0.118844,0.0921436,0.09233475,0.0066855,0.421761,0.09233475,0.49184,0.09233475,0.09233475,0.127384,0.233335,0.501409,-0.122238,0.221773,-0.093385,0.09233475,-0.711553,0.130885,0.09233475,-0.0659982,-0.0455755,-0.231264,0.09233475,0.427009,0.0850458,0.09233475,0.0925259,0.464768,-0.155253,-0.43739,-0.0519576,0.09233475,0.156452,-0.0621559,-0.0337206,0.0739406,-0.198075,0.247617,0.124086,0.166815,-0.211908,-0.220222,-1.15923,0.431329,0.203511,0.09233475,0.257938,0.526264,-0.0198343,-1.02595,0.332654,-0.446886,0.0671533,0.298615,0.09233475,-2.38971393417236
1.21659,0.790056,1.54361,1.87754,0.72166,0.297767,1.62303,0.72166,0.72166,0.72166,0.72166,0.272238,0.790054,0.315704,0.22904,0.296586,-0.0377425,1.13375,1.06445,0.421295,0.72166,0.312588,0.72166,0.561318,0.0675236,0.0675236,0.0675236,0.0675236,0.0675236,-0.104114,1.95023,0.0675236,1.91568,0.501502,1.90547,0.0675236,0.0675236,0.0513153,-0.139538,0.0928536,0.338197,0.0675236,-0.251418,0.485413,0.217888,0.125534,0.0675236,0.0675236,0.398015,-0.00186711,-0.476354,0.0396842,1.8871,-0.312259,0.263123,0.0675236,0.171584,0.0675236,0.0675236,0.87828,-0.144718,0.737931,0.0675236,-0.220054,-0.163518,-0.1148,0.0675236,0.0675236,0.230951,0.309531,0.0675236,-1.34644,0.219679,0.298255,-0.442755,-0.463505,0.334879,0.968004,-0.18774,0.0640534,0.0129849,0.223077,0.0675236,0.0675236,0.155324,-0.385908,-0.72832,-0.0826621,0.0298844,-0.697982,-0.193069,-0.287533,0.0709938,0.0675236,-2.39234720836167
0.275462,-0.304912,0.853585,0.812891,0.589546,0.303251,0.303251,0.303251,0.303251,0.303251,0.14835,0.303251,0.199825,0.307232,-0.0171188,0.0244346,1.13766,0.671082,0.53279,0.183477,0.459612,-0.0812697,0.303251,-0.00267392,0.04663835,0.04663835,1.3816,0.22865,0.04663835,-0.0156295,-0.228485,0.04663835,0.116624,2.82045,0.0350784,0.04663835,0.551507,0.275966,0.04663835,0.101243,-0.4938,0.04663835,-0.111117,0.318729,0.04663835,-0.0467147,0.04663835,0.147436,-0.293349,-0.350877,0.121279,-0.682214,0.836554,0.0226759,0.04663835,0.04663835,0.04663835,0.04663835,0.417504,-0.536182,-0.189636,0.127393,0.234405,-0.0814454,0.474459,0.261781,-0.529701,-0.0202621,-0.381747,-0.96756,0.04663835,0.0413723,-0.472564,0.233375,-0.553349,0.350498,0.265236,0.103602,0.04663835,-0.112202,-0.114021,0.0419158,0.486274,0.178753,0.0670821,-0.253851,0.04663835,-0.159615,0.0513609,0.142483,-0.60326,0.38818,0.235651,0.04663835,-2.3930856714086
0.6281935,0.600737,0.691321,1.13466,0.6281935,1.04029,1.60174,0.6281935,0.6281935,0.6281935,0.224763,0.6281935,0.65565,0.6281935,0.6281935,-0.0340068,-0.0334183,0.6281935,0.6281935,0.6281935,0.6281935,0.000122408,0.6281935,0.0451846,0.1317125,0.1317125,0.1317125,0.1317125,0.1317125,0.1317125,-0.497633,-0.994454,0.1317125,0.339821,0.3546,0.1317125,0.1317125,0.1317125,0.1317125,0.103102,0.1317125,0.1317125,0.442637,0.1317125,0.1317125,0.0449584,0.1317125,0.1317125,0.1317125,0.1317125,0.271834,0.628859,0.769013,0.395124,0.1317125,0.1317125,0.1317125,0.1317125,0.0815661,-0.0515508,-0.176817,0.1317125,-0.0146977,0.1317125,0.1317125,0.0592871,1.21803,0.102198,-0.360922,-1.29519,0.1317125,-0.380422,-0.42268,-0.0473524,-0.186573,0.315046,0.267593,0.579519,0.277583,-0.304356,0.171298,0.0969989,0.193591,0.1317125,0.160323,0.298501,0.1317125,-0.0380957,0.1317125,0.18052,0.528142,0.646158,0.357539,0.1317125,-2.39563221394279
-0.057633,-0.663051,-0.138138,0.592633,0.277629,-0.00514757,-0.611568,-0.057633,-0.057633,-0.057633,0.153774,-0.057633,-0.849308,-0.00751044,-0.33164,0.501548,-0.057633,-0.357254,-0.417874,-0.057633,0.354697,-0.057633,-0.057633,-0.686155,-0.03490175,0.0362788,-0.242876,0.270063,-0.03490175,-0.148485,0.431213,-0.03490175,-0.019372,-0.571435,0.924085,-0.03490175,-0.131642,-0.0350946,-0.294562,0.367146,-0.303595,-0.03490175,-0.201557,-0.03490175,-0.0967383,-0.202802,-0.03490175,0.0213876,-0.125326,-0.0456721,0.245317,0.547163,0.609407,0.0188473,-0.0347089,-0.03490175,-0.260495,-0.03490175,0.140718,-0.562213,-0.0894696,-0.519738,0.793144,0.415535,0.0102557,0.0871547,-2.18575,0.249429,0.781912,-0.660691,0.188026,-0.329862,-0.70079,0.320197,0.737421,-0.138038,-0.142726,-0.292728,-0.216366,-0.0280943,0.0111628,0.715019,-1.19091,-0.308531,-0.317999,0.163394,0.702206,0.727399,0.309589,0.881659,-0.511016,0.485589,-0.23345,-0.231213,-2.39741598051791
-0.682216,-1.59345,-1.67297,-0.375099,-1.06107,-0.705656,-0.84517,-0.4978435,-0.46881,-0.4978435,0.0483311,-0.43837,-1.08902,-0.194502,1.19849,0.417254,-0.4978435,0.236379,-2.07662,-0.81223,-0.526877,1.38883,0.953103,-0.750805,-0.0320922,-0.378626,-0.427697,-1.16865,0.224626,0.0655652,-0.154218,-0.0320922,-0.427377,-0.999802,-0.202657,-0.0320922,-0.760341,0.42823,0.826327,-0.361907,-0.150971,-0.0320922,-0.666262,-0.469442,0.128562,-0.455472,-0.0320922,0.091224,0.533171,1.07294,0.171967,-0.0975987,0.400648,0.796902,-0.0320922,-0.0591004,0.223232,0.279159,0.0901388,-0.168591,0.201364,-0.30914,-0.29835,-0.0769738,-0.0320922,0.101482,-0.804451,0.144065,0.308738,-0.584459,-0.361356,0.0925917,0.175931,0.153535,0.28728,-0.470226,0.341847,-1.13957,0.115071,0.209693,-0.154407,0.405869,-0.377272,-0.0320922,0.748446,0.0769184,0.0043533,-0.299834,0.357088,-0.801169,-0.00743139,-0.517332,-0.60318,-0.0320922,-2.39778676308164
0.0566453,-0.161159,-0.326248,0.250865,0.0566453,-0.263037,-0.112716,0.0566453,0.0566453,0.0566453,0.0566453,0.148506,0.13883,0.0566453,-0.0123422,-0.0804847,0.390883,1.37552,1.13486,0.0566453,0.424645,0.0566453,-0.0438896,0.87601,0.00180925,-0.0184908,0.201452,0.196781,-0.103669,-0.195135,0.373354,-0.0184908,0.561467,-0.278768,0.695181,-0.141681,-0.187712,-0.426019,-0.0611488,-0.0391604,-0.358356,-0.0184908,-0.335648,-0.0562336,-0.143128,0.0141025,-0.0184908,-0.197473,-0.351994,0.214058,-0.0342176,-0.0413338,0.821299,0.206256,0.0191006,-0.0184908,0.0932519,-0.245955,-0.0723519,-0.171763,-0.182003,0.136858,-0.0596308,-0.284996,-0.0184908,-0.0184908,0.109798,0.111078,-0.260727,-0.0184908,-0.0184908,0.02528,-0.227506,-0.0184908,0.319735,0.196634,0.199441,-0.422539,0.199221,0.0560683,0.00424799,0.30973,0.590168,-0.206984,-0.0669293,-0.0184908,-0.130276,0.0256438,0.352525,0.159303,0.492753,0.198158,-0.0349181,-0.263294,-2.39821428045581
-0.848212,-0.866087,-1.64859,-1.25228,-0.401092,-0.151944,0.0496662,0.326618,0.388133,0.137889,-0.115497,-0.33239,-0.0424054,0.167247,-0.121943,1.67662,-0.121943,-0.801648,-0.367659,-0.104297,0.132014,-0.149309,-0.121943,-1.10284,-0.628167,-0.0345531,-0.982171,-0.938632,-0.397974,-0.126227,-0.0293446,-0.0345531,-0.866172,-0.315384,0.194142,0.488721,0.160129,-0.172126,-0.00423116,-0.564987,-0.12876,-0.0345531,0.551304,-0.548273,-0.0186649,-1.31804,0.0576527,-0.258714,0.0808142,-0.280172,-0.0564461,-0.0960494,-0.227749,-0.0721893,-0.0345531,0.0468021,-0.0825459,0.177602,0.111495,0.319271,0.951576,0.148474,-0.16894,-0.401608,1.29534,0.512288,-0.15528,0.220639,0.225233,-0.523164,0.132152,1.41049,-0.110714,0.106433,0.792012,-0.454195,0.129111,-0.376866,0.635638,-0.0397616,0.0348399,-0.208252,0.307552,0.257537,-0.346534,0.122458,0.108624,0.497336,0.0886728,-0.248515,-0.0728571,0.160749,-0.503518,-0.0345531,-2.39921990320652
0.0282498,1.35293,0.0302392,0.3166,1.22381,1.26852,0.506333,-0.607203,1.02548,0.360729,0.829125,0.360729,1.15093,-0.0247129,0.147002,0.386597,0.0969578,0.48524,1.68963,0.360729,0.180924,0.215931,-0.494458,0.96194,-0.0305624045,-0.0305624045,0.0189037,-0.290996,0.236478,-0.218118,0.244214,0.442398,-0.464264,0.158336,-0.0608373,-0.335306,0.0687641,-0.378979,-0.318068,-0.695604,-0.219213,-0.0305624045,0.920014,0.111448,1.88292,1.04182,-0.0305624045,-0.306987,-0.252075,-1.02422,-0.176861,-0.5113,2.14128,-0.419722,-0.195843,-0.0305624045,0.182793,0.244338,-0.0843122,-0.199317,-0.426886,-0.22365,0.472774,-0.000287509,-0.0305624045,-0.88719,-0.0305624045,0.397285,0.217564,-0.0305624045,0.583536,0.289624,0.601299,-0.449858,-0.416508,0.0143027,-0.0305624045,-0.508274,0.0398594,-0.346449,-0.216471,0.276537,2.45329,1.21323,-0.245607,0.0287635,0.32947,-0.46398,0.808671,0.920315,-0.260472,-0.170892,0.250264,-0.14441,-2.4011311303297
-0.260109,-1.72631,-0.995368,-0.36432,-3.32522,-0.989411,-0.549343,0.673626,-0.3408265,-0.230404,-0.317333,-0.305128,-0.228956,-1.08335,0.0433602,-0.587251,-0.3408265,0.281315,-1.18708,-1.82298,-0.207516,-0.0685206,-0.3408265,-2.60897,-0.120997,-0.106704,0.395324,-1.55131,-0.0326541,0.897279,0.346539,-0.120997,-0.00768035,-0.391988,1.00279,0.486035,-0.120997,0.346913,-0.346242,-0.120997,0.0214974,-0.120997,-0.547226,-0.501764,0.113495,-0.437269,-0.466033,-0.332958,-0.471422,0.471683,-0.599128,-1.24315,-1.10998,-0.029971,-0.646907,0.0571445,-0.380405,0.237933,-0.120997,-0.285822,-0.207161,-0.02217,-0.212254,-0.120997,1.18764,0.706694,-0.120997,-0.120997,0.112783,-0.350466,-0.43569,0.347533,0.494525,0.160963,-0.120997,0.399421,0.959894,0.329901,-0.14432,-0.0914826,-0.456015,-0.120997,-1.21664,-0.491282,0.81459,0.656865,-0.488836,-1.04243,-0.957676,0.589068,1.00088,-0.663808,-0.126926,-0.14159,-2.40134808920349
-0.0738899,-0.0579053,0.0482868,-0.0579053,-0.0579053,-0.0579053,-0.0579053,-0.0579053,-0.0579053,-0.0579053,-0.33745,-0.0579053,-0.0419207,-0.0579053,0.193085,-0.240982,-2.13625,-0.0579053,-0.0579053,-0.0579053,-0.0579053,-0.0579053,0.0665869,-0.0250582,-0.0250582,-0.0250582,-0.0250582,-0.0250582,-0.0250582,0.663279,-0.602848,-0.0235577,-0.0250582,0.555291,-0.0250582,0.220518,-0.0250582,0.331018,0.0144399,-0.254235,-0.176828,-0.0250582,0.314864,0.428657,-0.0250582,-0.0250582,-0.0250582,0.0652319,0.521163,-0.0250582,-0.150983,-0.0992238,-0.153134,0.0108838,-0.0250582,0.231743,-0.0250582,-0.0250582,0.322286,0.0224269,-0.138416,-0.0250582,0.309675,-0.435242,-0.0250582,0.263057,-0.0250582,-0.308929,-0.108728,-0.0250582,-0.0250582,0.119086,-0.137293,0.00036141,-0.271941,-0.810407,-0.329943,-0.268317,-0.0250582,-0.0250582,-0.302472,0.175608,-0.0250582,-0.0250582,-0.0250582,-0.0934764,-0.875673,0.0585104,-0.321464,-0.34393,0.280164,-0.0286011,-0.152382,0.175472,-2.40181720791035
0.2881395,0.726936,0.394523,0.2881395,0.2881395,0.2881395,0.538629,0.2881395,0.38726,0.2881395,0.0014187,-0.101064,0.192218,0.2881395,0.2881395,0.344056,0.232223,1.06039,0.2881395,0.2881395,0.2881395,0.0718093,-0.387747,0.95196,0.0663015,0.0663015,0.0663015,0.0663015,0.0663015,0.0663015,-0.23282,0.0663015,0.0663015,0.620981,0.0663015,0.0663015,0.0663015,0.102265,0.0663015,-0.162096,0.237061,0.0663015,0.0663015,0.0663015,0.204745,0.560278,0.0663015,0.0663015,-0.174062,0.689193,-0.231571,0.178808,0.732167,-0.345606,0.0663015,0.0663015,0.0663015,0.0663015,0.114726,0.110559,0.030338,0.304096,-0.0644001,-0.296267,-0.564899,0.233067,-1.13072,0.80919,-0.0570167,0.0663015,0.0663015,-0.13774,0.0663015,0.0663015,0.545728,0.471028,-0.289281,0.0663015,-0.841822,-0.256613,0.271245,-0.0350393,-0.702303,-0.096021,0.253189,0.166247,-0.20867,-0.153881,0.445324,0.108607,-0.154036,-0.052969,0.121914,0.0663015,-2.40475746713183
-0.89454,-0.25896,-1.27133,-0.708587,-0.482866,-0.339222,0.754189,-0.10017,0.529013,-0.344945,-2.23468,0.043557,-0.413051,-0.580515,0.01725,-0.0983261,-0.344945,-1.02915,-0.287767,-0.373203,-0.344945,-0.344945,-0.344945,-0.0251384,-0.0803287,-0.0834567,-1.39621,0.292356,0.0935111,-0.501259,0.160939,-0.0834567,-1.19753,-0.80318,-0.316697,-0.0834567,0.00154466,-1.48938,-0.0771784,-0.110455,0.00393662,-0.0834567,-0.59982,-0.0834567,-0.145598,-0.109631,-0.0834567,-0.549388,0.0562479,0.621195,0.124076,-0.134086,1.3949,-0.336399,-0.0834567,-0.0834567,0.192019,0.222143,-0.383669,-0.462364,0.177627,-0.473907,0.097075,-0.0834567,0.689759,0.731544,-0.0354872,-0.0834567,-0.449409,-0.0834567,-0.0834567,-0.0834567,-0.317764,-0.0834567,-0.0834567,-0.780986,-0.284434,-0.151156,1.10197,-0.409682,-0.347951,-0.0834567,-0.0834567,-0.256995,0.0949128,-0.0834567,0.14464,0.403057,-0.158447,0.837898,1.12148,0.174828,-0.267748,-0.0834567,-2.40746086221017
0.464392,0.592778,0.273918,0.43243,-0.221446,0.371792,0.268612,0.119317,0.482485,0.273918,0.273918,0.273918,0.273918,0.273918,0.343392,0.181565,0.273918,-0.221463,0.273918,0.273918,0.273918,0.273918,-0.0592934,0.0937061,0.0863017,0.115801,0.0863017,0.0863017,0.0863017,0.0863017,-0.0385437,0.0863017,0.0863017,0.0152418,0.122464,0.0863017,0.0863017,0.275935,0.296444,0.0863017,0.3746,0.0863017,-0.0601724,0.0863017,0.210384,0.189054,0.257074,0.247124,0.0863017,-0.546446,-0.596025,-0.165626,0.262109,0.610517,0.0863017,0.0863017,-0.0426055,0.0863017,0.0863017,0.0863017,0.839545,0.104509,0.0863017,-0.114008,-3.15211,0.36452,0.0863017,-0.0694979,-0.404636,-0.35823,0.0863017,0.0863017,0.0863017,0.0863017,-0.0265371,0.481443,-0.356025,-0.0320448,0.0863017,0.374824,0.0863017,-0.0817768,0.682189,0.0863017,0.0863017,0.0863017,-0.539641,-0.191824,0.854058,-1.11603,1.40938,-0.0115421,-0.0728859,0.647484,-2.40788052880663
0.345398,0.3047625,0.3047625,0.3047625,0.3047625,0.3047625,0.3047625,0.3047625,0.3047625,0.3047625,0.264127,0.3047625,0.3047625,0.3047625,0.3047625,0.363151,0.227466,0.3047625,0.3047625,0.3047625,0.3047625,0.3047625,0.3047625,-1.64685,0.0999361,0.0999361,0.0999361,0.0999361,0.0999361,0.0999361,-0.521606,-0.0568385,0.634592,0.53397,0.0999361,0.0999361,1.45496,0.0999361,0.0999361,0.191556,0.0999361,0.0999361,0.0999361,-0.0568501,0.0999361,0.336503,0.0999361,-0.434152,0.0999361,1.16517,0.418787,0.191272,-1.69289,-0.268975,0.0999361,0.113448,0.0999361,0.0999361,-0.295063,0.141372,0.404011,-0.595247,-0.358884,-0.315241,0.435012,0.142838,0.0999361,0.0600717,-0.0144057,0.0210364,0.0999361,0.074027,-0.48462,0.171304,-0.675782,0.728712,0.236342,0.314454,0.0999361,0.0602656,-0.246725,0.437265,0.0999361,0.194457,0.0999361,0.684998,0.0999361,-0.307164,0.223347,0.0624155,-0.48642,0.485467,-0.0408907,0.148204,-2.40811949256494
0.183113,0.2204925,0.2204925,0.2204925,0.2204925,0.2204925,0.2204925,0.2204925,0.2204925,0.2204925,0.2204925,-1.27128,0.2204925,0.2204925,0.2204925,0.2204925,0.2204925,0.462663,0.2204925,0.2204925,-0.309502,0.257872,0.613175,0.0750811,0.0750811,0.0750811,0.0750811,0.0750811,0.0750811,0.0750811,0.619413,0.0750811,0.0750811,0.305116,-0.250305,0.0750811,0.0750811,0.0750811,0.0750811,0.0750811,0.243845,0.0750811,1.13817,0.0750811,-0.555847,0.372525,0.0750811,0.0750811,0.0750811,-1.05156,0.261349,0.214338,0.0750811,0.0263687,0.0750811,0.0750811,0.0750811,0.110955,0.0750811,0.555861,-0.00670765,0.096143,-1.82094,-0.228565,0.713317,-0.716468,0.0750811,0.00817531,0.10828,0.0750811,0.0750811,0.0782639,0.0750811,0.249209,-0.0604658,-0.378508,-0.144752,0.0687032,-0.404994,-0.260918,0.125101,0.641801,-0.636715,0.0750811,0.0750811,-0.140924,0.177182,-0.119242,1.14638,-1.11944,-0.000343385,0.268183,0.181899,0.0750811,-2.40906760823583
0.169834,0.462542,0.169834,0.169834,0.169834,0.0945138,0.0389359,-0.50294,0.169834,0.169834,0.0904688,0.169834,0.324366,0.2153,-0.286676,0.623117,0.169834,0.0807483,0.203912,0.169834,0.096495,0.217417,0.556808,0.0233415,0.0233415,0.0233415,0.0233415,0.0888746,0.0233415,0.159761,1.24689,0.0233415,0.548717,-0.309154,-0.292931,0.0233415,0.0233415,-0.701021,-0.610311,0.312958,0.0233415,0.0233415,0.152701,0.0679563,0.132857,-0.508442,0.0233415,0.13497,-0.273912,-0.652263,0.00647789,-0.425773,-0.512485,0.397318,-0.232841,0.0233415,-0.0124063,0.0699203,-0.263531,-0.642704,0.219159,0.382719,1.13498,0.656671,-0.12053,0.0233415,-0.185082,-0.0556045,0.18995,-0.380797,0.441021,-0.0258236,0.0692112,0.105498,0.389663,-0.0101994,0.516024,0.126852,-0.550189,0.323201,-0.00691441,-0.323781,0.672807,-0.220838,-0.0102838,0.0233415,0.0867892,-0.11477,0.0246726,0.383275,-0.107025,0.0220104,0.310131,0.0233415,-2.40986402182506
0.457964,0.977395,1.06667,1.11295,0.626707,0.626707,0.989077,0.626707,0.626707,0.626707,0.131771,0.626707,0.221139,0.626707,0.626707,1.24963,0.626707,0.626707,0.79545,0.391752,0.358498,0.249458,0.626707,0.601879,0.106327,-0.439414,0.106327,0.106327,0.106327,0.106327,0.191199,-0.365392,1.34114,0.222256,0.869881,0.106327,0.106327,0.106327,0.106327,0.0952971,0.106327,0.106327,0.106327,-0.0292475,0.106327,0.40892,0.106327,0.172131,0.106327,0.213151,0.106327,0.00980663,0.106327,0.595966,-0.000784493,0.106327,0.174438,0.106327,0.350012,-0.265153,-0.108919,-0.193127,-0.618632,-0.660791,0.298747,0.428421,-0.399872,-0.170393,0.0938567,0.106327,0.106327,-0.629509,0.106327,0.0177255,-0.220974,0.271299,-0.194795,0.106327,-0.987672,0.106327,0.840948,-0.141161,0.704687,0.106327,0.106327,0.0183315,0.777342,0.303033,1.17078,0.79176,-0.35829,0.222336,0.362861,0.106327,-2.41281209974797
0.192091,-1.17554,0.248787,0.590708,-0.268801,-0.0416348,0.642892,0.192091,0.281499,0.192091,0.256814,0.37667,0.470972,0.0249479,0.117021,-1.12471,0.192091,-0.0235589,0.656942,0.192091,0.0989709,-0.169353,0.683773,-0.179855,-0.013437225,0.10167,0.691986,-0.013437225,-0.013437225,0.190743,-0.216398,-0.013437225,0.617274,0.108277,-0.146589,0.0174301,0.293613,-0.157186,0.667532,-0.323554,-0.013437225,-0.013437225,0.13307,-0.103369,0.250917,-0.33607,-0.013437225,-0.00710345,-0.265989,-1.02475,-0.242112,-0.344736,-0.833347,0.464847,-0.013437225,-0.013437225,0.221251,-0.013437225,-0.195058,0.0267877,0.825867,-0.0823239,-0.019771,-0.0763795,1.19648,-0.514599,-0.959154,1.26079,0.267214,-0.013437225,-0.1188,-0.128123,1.00535,0.177455,-0.80584,0.746771,-0.761678,-0.433241,0.964348,0.104274,-0.00682408,-0.284335,-0.458663,-0.41587,0.555922,-0.1651,0.292181,0.110536,0.296529,-0.188186,-0.604364,-0.051199,0.444837,0.0756,-2.41282388702242
