"regulatoryGene"	"targetGene"	"weight"	"weightNorm"
"ZBTB32"	"PRSS50"	0.0272602765001426	0.315532750101564
"HMGA1"	"TRIM28"	0.0272599382697249	0.315528834355318
"TGIF1"	"PDHB"	0.0272582126050204	0.315508856066153
"POU4F3"	"DERL2"	0.0272577987748664	0.31550406508998
"ELF4"	"IGFALS"	0.0272537949597949	0.315457712299052
"MIXL1"	"LOC101926913"	0.0272514352117998	0.315430393128834
"FOXK1"	"PGAM1"	0.0272493814518615	0.315406616430026
"MAZ"	"MCM2"	0.0272489780235038	0.315401945877069
"MAZ"	"GPX4"	0.0272425911094995	0.315328003578479
"TEF"	"NM_015839"	0.0272269734595731	0.315147195611852
"SOX10"	"COL6A2"	0.0272130172231394	0.314985622088099
"ZNF677"	"RPS9"	0.0272116688572407	0.314970011845997
"MTF1"	"P2RX1"	0.0272100136776804	0.314950849574329
"NR1D1"	"ZKSCAN8"	0.0272058655704289	0.31490282629035
"ZNF30"	"SRP9"	0.0272011368555661	0.314848081221589
"CSDC2"	"TTTY7"	0.0271997349795106	0.314831851484065
"MYOG"	"SMPDL3B"	0.0271959633189927	0.314788186382576
"ID3"	"HSP90AB1"	0.0271928272074375	0.314751879130455
"KLF13"	"EMSY"	0.0271888055794573	0.314705320116707
"MIXL1"	"ERVFH21-1"	0.0271808763105927	0.314613521735581
"HMGA1"	"CSE1L"	0.0271771546962281	0.314570436026207
"MIXL1"	"AK000947"	0.0271769224965145	0.314567747813942
"MYBL1"	"MIR4697HG"	0.0271672381497272	0.314455630622241
"SOX4"	"FPR2"	0.0271668740363043	0.31445141522441
"ZNF644"	"FAM131B"	0.0271659007971312	0.31444014788286
"ZBTB32"	"NM_018614"	0.027164428907521	0.314423107587504
"ZNF395"	"ATP5A1"	0.0271536283707626	0.31429806809059
"ZNF706"	"NUCKS1"	0.0271475764690508	0.314228004281509
"SOX4"	"FARSA"	0.0271466285452847	0.31421703002037
"FOSL1"	"SFPQ"	0.0271455295831448	0.314204307164444
"ZNF613"	"GPRC5D"	0.0271432297658727	0.314177681821544
"ZNF90"	"WDR55"	0.0271378882805568	0.314115842613771
"MAZ"	"HSP90AB1"	0.0271360091457727	0.314094087577582
"ZNF706"	"EIF5A"	0.0271306399464912	0.31403192752091
"CARHSP1"	"AL360263"	0.027128879739518	0.314011549330519
"PAX8"	"MRPL27"	0.0271253795877758	0.313971027528431
"PHB"	"RNU2-2P"	0.0271221155464542	0.313933239213471
"PRDM10"	"HEATR6"	0.0271175264362163	0.313880110369205
"ID1"	"ATP1A2"	0.0271051278194889	0.313736569651489
"MAZ"	"SEC13"	0.0271042254358749	0.313726122615787
"DLX6"	"BICDL1"	0.0271030303971448	0.313712287466206
"MEOX1"	"HCN1"	0.0271005750096391	0.313683861062472
"PHB"	"NONO"	0.0270938059393348	0.313605494480851
"HMGA1"	"SSR4"	0.0270919523107764	0.313584034734212
"ZNF253"	"SSPN"	0.0270897233263338	0.313558229434016
"TSC22D4"	"PISD"	0.027088922798505	0.313548961598609
"ID3"	"MAPK14"	0.0270882042729986	0.313540643116866
"ZNF592"	"ENPP1"	0.0270878745344753	0.313536825682604
"PRDM10"	"ZNF706"	0.0270860284479655	0.313515453251436
"ZNF644"	"TBC1D22B"	0.0270839465113478	0.313491350346821
"IKZF2"	"TUSC3"	0.0270827727140666	0.313477761112804
"VSX1"	"MIR4697HG"	0.0270804173056416	0.313450492182465
"UBP1"	"MX1"	0.0270792868076395	0.313437404230949
"MTA3"	"AK023117"	0.0270779334363805	0.313421736041011
"XBP1"	"NUDC"	0.0270729194331396	0.313363688144245
"SP1"	"ZNF106"	0.0270688244648466	0.313316280058269
"SLC2A4RG"	"ZCCHC14"	0.0270659942528488	0.313283514252987
"NR2F6"	"ANXA2P1"	0.0270621511760824	0.313239022354462
"ZNF84"	"SSR3"	0.0270618439654928	0.313235465729599
"PHB"	"EIF4E3"	0.0270564523691423	0.313173046378569
"ZNF395"	"COPRS"	0.0270542935847896	0.313148053795752
"MAZ"	"Z70717"	0.0270390725620358	0.312971837643701
"ZBTB32"	"RPL12"	0.0270312284973828	0.312881025685008
"E2F6"	"NR4A3"	0.02702812821357	0.312845133216243
"TFEB"	"SYK"	0.0270048457356907	0.312575588342127
"NR1I3"	"EXOC3L4"	0.0269999342236044	0.312518727001428
"MIXL1"	"AK021818"	0.0269940988229867	0.312451169659247
"ZNF76"	"AK024126"	0.0269872141277789	0.312371464470103
"PITX2"	"HCRTR2"	0.0269853816539703	0.312350249635298
"SOX12"	"POLDIP2"	0.0269678083943463	0.312146801270492
"MTF1"	"RGS2"	0.0269634388276937	0.312096214116521
"ID3"	"HSPA4"	0.0269579421135608	0.312032577800546
"HMGA1"	"PYCR1"	0.026957616186925	0.3120288044971
"ZNF30"	"INTS9"	0.0269575038257695	0.312027503674495
"E2F4"	"AK024405"	0.0269486496634844	0.311924997658129
"ZNF2"	"AK023572"	0.0269377988267015	0.311799375829994
"IKZF1"	"M32443"	0.0269328023439421	0.311741530770573
"MAZ"	"MRPL28"	0.0269303145775588	0.311712729511527
"SSRP1"	"MRPS30"	0.0269233293932773	0.31163186094472
"SPI1"	"M87943"	0.0269180508185264	0.311570750062359
"MIXL1"	"ACAD10"	0.0269157697137927	0.311544341357432
"TUB"	"DUSP4"	0.0269146985648038	0.311531940498688
"FOXK2"	"AK022258"	0.0269098710122813	0.311476051170941
"MXD1"	"AGFG1"	0.0269068721873892	0.31144133330791
"CRX"	"TMEM38A"	0.0269013071721818	0.311376906259753
"ZBTB40"	"MYLPF"	0.0268989697732052	0.311349845827605
"ZBTB32"	"MET"	0.0268905520521993	0.311252392559931
"MTA3"	"PPDPF"	0.0268828940861939	0.311163735094277
"ZNF677"	"PSMB4"	0.0268754449431965	0.311077495205125
"HMGA1"	"COL6A3"	0.0268742593596427	0.311063769519593
"GATAD2B"	"AJ131609"	0.0268741339074265	0.31106231713974
"TGIF1"	"CCL20"	0.0268717364390691	0.31103456127501
"ZNF395"	"MRPL39"	0.0268555425542086	0.310847082146765
"FOXK1"	"NM_013384"	0.0268525809483675	0.310812795174487
"ZNF706"	"HNRNPA1"	0.0268491848365658	0.310773477859001
"THAP7"	"IL20RA"	0.0268484894472284	0.310765427228291
"ZNF706"	"AK024520"	0.0268481248865046	0.310761206651989
"YEATS4"	"AL117560"	0.0268341555433635	0.310599481389842
"SOX10"	"SDHA"	0.0268337114570524	0.310594340133424
"ZFP64"	"LEAP2"	0.0268336203913331	0.310593285851403
"HINFP"	"TIMM17B"	0.026832284060888	0.310577814945622
"FOXK1"	"RPL38"	0.0268319147365008	0.310573539219646
"CREB3"	"UNKL"	0.0268312154907224	0.310565443942318
"XBP1"	"SNRNP70"	0.0268244808537983	0.310487476001306
"TFAM"	"NUP107"	0.026822034114485	0.310459149719042
"MAZ"	"KPNA2"	0.0268161934790794	0.310391531772906
"HMGA1"	"PRAME"	0.0268127979742545	0.310352221484485
"NFAT5"	"UBA52"	0.0268115067067761	0.310337272279692
"NR2F6"	"SERPIND1"	0.0268111706955257	0.310333382225091
"TCF3"	"FBXO32"	0.0268101789368912	0.310321900480851
"ZNF30"	"PAK6"	0.0268087145171845	0.310304946665731
"SOX4"	"TRMT10C"	0.0268075743817247	0.310291747139865
"PHB"	"EIF4A1"	0.0268043288671274	0.31025417331168
"SSRP1"	"LCORL"	0.0267917864776669	0.310108968114631
"ZNF546"	"ARHGEF12"	0.0267897944056301	0.31008590558627
"SMARCA1"	"AL109715"	0.0267893112821755	0.31008031239076
"ZFP1"	"NINL"	0.0267820894656105	0.309996704295135
"SSRP1"	"PDS5A"	0.0267784113900943	0.309954122641793
"CRX"	"HIST1H4B"	0.0267770546238118	0.309938415147139
"NKX2-2"	"RPS15"	0.0267708913255311	0.309867061682623
"PAXBP1"	"PRDX4"	0.0267707193317564	0.309865070483894
"TUB"	"PAQR5"	0.0267687714613498	0.309842519684694
"PRDM10"	"ZNF644"	0.0267678625599939	0.309831997192078
"ZNF644"	"AK024252"	0.0267651559108385	0.309800661893076
"PAXBP1"	"SPOCK1"	0.0267636570132168	0.309783308921762
"MAZ"	"SMARCA4"	0.0267564390655805	0.309699745617328
"MIXL1"	"STXBP5L"	0.0267562241029189	0.309697256961101
"EN2"	"PLPPR4"	0.0267485624875585	0.309608557246296
"RBPJL"	"AK025148"	0.0267376712487262	0.30948246767734
"MIXL1"	"DMP1"	0.0267348426678241	0.309449720755507
"ID1"	"SFPQ"	0.0267289963901943	0.309382037488463
"PHB"	"MRPS17"	0.0267253665555588	0.309340014327313
"SP110"	"RPL35A"	0.0267216114645258	0.309296541053333
"ID1"	"NCAPG"	0.0267139889685326	0.309208294229537
"SOX12"	"FOSL1"	0.026712553513991	0.309191675748647
"ZNF800"	"ARMCX5"	0.0267092887715763	0.309153879317023
"NFATC2"	"TSFM"	0.0267092726390494	0.309153692548246
"ID1"	"LSM3"	0.0267092702578778	0.309153664981051
"HOXD4"	"CDH3"	0.0267057090702137	0.309112436556585
"FOXB1"	"U12210"	0.0267046212899529	0.309099843155016
"PARP12"	"IFI44L"	0.0267002118657402	0.309048794563861
"ZNF706"	"SHMT2"	0.0266897910807914	0.308928151512817
"BAZ2A"	"TTC22"	0.0266883177623331	0.308911094675463
"ID1"	"ACYP1"	0.0266793643908683	0.308807440098966
"NR2F6"	"FAM213A"	0.026677530035428	0.308786203480217
"ID1"	"DSTN"	0.0266758393419295	0.308766630058154
"PLEK"	"MAP4"	0.0266707278820318	0.308707453890487
"XBP1"	"PRDM10"	0.0266664990301592	0.308658495813449
"ZSCAN2"	"ANAPC13"	0.0266544223131804	0.308518681779278
"TUB"	"AVPR1B"	0.0266536992319574	0.308510310555295
"PKNOX2"	"TLDC1"	0.026649993461856	0.308467408277424
"ELF1"	"HIST2H2BE"	0.0266455471052598	0.308415932114311
"NFKB1"	"SLC12A9"	0.0266387700040211	0.308337472557312
"PHB"	"HMGA1"	0.0266344925208874	0.308287951468586
"MTF1"	"LRRK2"	0.0266283169314013	0.30821645570687
"SOX4"	"Z36811"	0.026627910388039	0.30821174909102
"HMGA1"	"FNBP4"	0.02662588378607	0.308188286804254
"ZNF516"	"F2RL3"	0.0266205972011738	0.308127083187193
"AFF1"	"FAM205BP"	0.0266202741496636	0.308123343169524
"AKNA"	"LEPR"	0.0266186972974824	0.308105087706129
"ZNF281"	"PRCP"	0.0266078514662681	0.307979523828242
"ZNF281"	"ROCK1"	0.0265999038616572	0.307887513171323
"SOX10"	"SEPT9"	0.0265996085997962	0.307884094878753
"KLF13"	"AK000947"	0.0265988426023275	0.307875226806705
"ZNF124"	"PIP5K1C"	0.0265941029404425	0.307820355002563
"SSRP1"	"FKBP10"	0.0265884553512075	0.307754971982023
"SOX4"	"HSPD1"	0.026585370304879	0.307719255919988
"GTF3A"	"TTF2"	0.0265738905835164	0.307586353397086
"PHB"	"MARCKSL1"	0.0265734108502224	0.307580799449993
"FOXJ3"	"ZNHIT2"	0.0265659630859926	0.307494575523047
"KLF13"	"ZC4H2"	0.0265657953625409	0.307492633762514
"ID3"	"SNRNP25"	0.02656423009919	0.307474512464812
"TFCP2L1"	"ZNF613"	0.0265575574096001	0.30739726169774
"NKX2-5"	"UNKL"	0.0265561769244843	0.307381279606457
"ZNF544"	"RPL13A"	0.0265540672639018	0.307356855737181
"ZFP1"	"AK021570"	0.026551092932378	0.307322421437691
"SOX15"	"SLC24A2"	0.0265476236491509	0.307282257005212
"LITAF"	"FBRS"	0.0265475096653675	0.307280937397192
"ELF1"	"PRAM1"	0.0265463181563878	0.307267143112082
"ZNF395"	"AARS"	0.0265421971846766	0.307219433980481
"PAX8"	"PRSS1"	0.0265416676061325	0.307213302967161
"TGIF1"	"FBXO45"	0.0265409057599621	0.307204482955341
"SFPQ"	"CCT5"	0.0265319083008657	0.307100317969463
"ZBTB32"	"EPN1"	0.0265315361971722	0.307096010067024
"MIXL1"	"NINL"	0.0265251841872971	0.307022471858976
"E2F6"	"FABP6"	0.0265203403645429	0.306966394168221
"YEATS4"	"SPINK2"	0.0265199432468501	0.306961796674816
"CUX2"	"GZMK"	0.0265176171862045	0.306934867508292
"KLF13"	"FAM50B"	0.0265144575821995	0.306898288280419
"YY1"	"CDH9"	0.0264785282982806	0.306482329362248
"ZNF510"	"TSG101"	0.0264767092302933	0.306461269728725
"LCORL"	"SPOCK1"	0.0264693420333358	0.306375978541645
"XBP1"	"KRT19"	0.0264672352098207	0.306351587517541
"SFPQ"	"PODXL"	0.0264634167136854	0.306307380192812
"HMGA1"	"NDUFAF3"	0.0264632916614303	0.30630593244337
"SUB1"	"AK000780"	0.0264559645515791	0.306221105350965
"CEBPB"	"DGKQ"	0.0264554216009362	0.306214819526774
"SUB1"	"COX7B"	0.0264460617134982	0.306106458651514
"PHB"	"ACAT1"	0.0264414542321567	0.306053117122119
"ZNF706"	"AKNA"	0.02644098341277	0.306047666372719
"PREB"	"MRPS18A"	0.0264275622888455	0.305892287929863
"PGR"	"AF086474"	0.0264271586629487	0.305887615089965
"KLF4"	"PON3"	0.0264181860881087	0.305783738193001
"USF1"	"NM_002071"	0.0264160757842484	0.305759306876398
"MIXL1"	"CTSG"	0.0264112000987857	0.305702860306102
"YBX3"	"SLC4A2"	0.026409192933855	0.305679623044957
"ZSCAN9"	"BMP2"	0.0264088581169931	0.305675746817979
"ID3"	"CDK16"	0.0264015016922682	0.305590580342713
"HOXD9"	"X74613"	0.0263962710400748	0.305530024267268
"ZNF232"	"LOC81691"	0.0263959174301725	0.305525930470332
"ZNF395"	"ARL4C"	0.026393938906453	0.305503024792952
"ZNF133"	"HDGF"	0.026393625287838	0.305499393981381
"NFE2"	"GMFG"	0.0263824347082448	0.305369838897795
"ZNF431"	"ARHGEF15"	0.0263773551741168	0.305311032339739
"ZNF22"	"ACO1"	0.0263760298511687	0.305295688869466
"MAZ"	"Z36789"	0.0263712923144122	0.305240841668267
"ZSCAN31"	"LIG4"	0.0263707203212772	0.30523421961462
"MAZ"	"CLU"	0.0263687175739719	0.305211033497013
"ZNF706"	"NUP37"	0.0263671021489497	0.305192331469827
"FOXK1"	"SFI1"	0.0263508347716054	0.305004001507647
"NR5A1"	"ZBTB32"	0.026349964768522	0.304993929346392
"XBP1"	"ATP5G3"	0.0263497594331909	0.30499155214727
"FOXS1"	"BRF1"	0.0263487486504173	0.304979850157608
"ZNF677"	"APOA2"	0.026345775282476	0.304945427013662
"HMGA1"	"SDF2L1"	0.0263396553299626	0.304874575369848
"AKNA"	"TRIM44"	0.0263385278119323	0.304861521917929
"HOXA2"	"AK021523"	0.0263371251259398	0.304845282803638
"HMGA1"	"PTPRC"	0.0263355080704268	0.304826561900006
"ZSCAN9"	"PPIH"	0.0263320774438835	0.304786845001979
"XBP1"	"OXLD1"	0.0263305623372768	0.30476930437672
"KLF2"	"SLC25A6"	0.0263285312616014	0.304745790297158
"ZNF30"	"AK022680"	0.0263276027065857	0.304735040271061
"NR2F6"	"C12orf10"	0.026323847379056	0.304691564259121
"HMGA1"	"NME2"	0.0263236185942253	0.304688915581489
"NR6A1"	"MIXL1"	0.0263211700463044	0.304660568360694
"SPI1"	"NAMPT"	0.0263195893439435	0.304642268323168
"SOX12"	"SEC13"	0.0263056507601722	0.304480899167038
"KLF3"	"HEMGN"	0.0263030450193671	0.30445073209973
"ZSCAN9"	"INTS9"	0.0263030258136799	0.304450509752496
"SOX12"	"EPAS1"	0.0263002192925995	0.304418018220657
"ID3"	"PGRMC1"	0.0262992587447152	0.304406897808135
"SSRP1"	"PERP"	0.0262971425121624	0.304382397854135
"ZSCAN9"	"ATPIF1"	0.0262896181712253	0.304295287386718
"NCOR1"	"AK022377"	0.026288636205634	0.304283919018064
"SP4"	"DNAJC28"	0.0262875830338959	0.304271726284755
"PHB"	"MORF4L2"	0.0262842333342312	0.30423294628981
"KLF13"	"HOXB1"	0.0262826360545365	0.304214454333908
"SPI1"	"RRAS"	0.0262823958788685	0.304211673782777
"MAZ"	"BIN2"	0.0262753984151348	0.304130663054838
"MTF1"	"STEAP4"	0.0262697703526526	0.304065506098558
"MXD1"	"HSPA8"	0.0262612680687703	0.303967073833288
"ID3"	"HMGA1"	0.0262537167904821	0.30387965150796
"MIXL1"	"P2RX4"	0.02625299131584	0.30387125257499
"FOSL1"	"MRPL37"	0.026246455477755	0.303795586159113
"SUB1"	"ATP5J"	0.0262429844886735	0.303755401977692
"ZFP1"	"GNAI1"	0.0262423953073472	0.303748580933675
"IRF1"	"IRF7"	0.0262417226470465	0.303740793440565
"MAZ"	"EIF3G"	0.0262373469151663	0.303690134910793
"ZNF395"	"HSPH1"	0.0262348720775341	0.303661483329914
"FOXJ1"	"F9"	0.0262303439325517	0.303609060289909
"ZBTB32"	"ZNF133"	0.0262191893852018	0.303479922357219
"NME2"	"EIF3A"	0.0262186998842796	0.303474255328772
"TAL2"	"U03239"	0.0262175773649574	0.303461259747676
"ESR2"	"HUNK"	0.0262174579312874	0.303459877045469
"NR5A1"	"MRPL52"	0.0262092213002222	0.303364520284255
"ZNF444"	"RN7SK"	0.0262090157654	0.303362140775593
"MIXL1"	"METTL7A"	0.0261960925837746	0.303212527088319
"E2F6"	"HRASLS2"	0.0261957821435825	0.303208933073845
"MLLT10"	"NM_015877"	0.0261866510996349	0.30310322155533
"SOX11"	"ALG13"	0.0261859948738329	0.303095624326972
"IRF7"	"GBP1"	0.02618490593428	0.303083017504097
"SP110"	"SECTM1"	0.0261797749848628	0.303023615703227
"MAZ"	"AMH"	0.0261786788959039	0.303010926110565
"TUB"	"SMAD5"	0.0261747354881302	0.302965272664336
"IRF4"	"OSBPL10"	0.026172761586935	0.30294242050264
"ID1"	"TOP2A"	0.0261590070622962	0.302783182227766
"GRHL1"	"ZNF544"	0.0261570369455104	0.302760373878767
"SFPQ"	"TOMM20"	0.0261435501630036	0.302604235296273
"ZBTB32"	"COPE"	0.0261308740437207	0.302457481888233
"NR4A3"	"IL5RA"	0.0261273104683899	0.302416225821378
"NFATC4"	"TRIM66"	0.0261248448172324	0.302387680593748
"NME2"	"PDCD5"	0.0261231255295851	0.302367776132768
"ZNF439"	"PRDM4"	0.0261217063262765	0.302351345794934
"FOXB1"	"L43350"	0.0261202866677304	0.302334910186745
"SOX4"	"NQO1"	0.0261147660093018	0.302270996663928
"MAZ"	"CDKN2D"	0.0261128054460169	0.302248298917298
"KLF13"	"NM_014151"	0.0261119393232346	0.302238271678894
"RELA"	"CNOT2"	0.0261104278633195	0.302220773271952
"FOXJ1"	"COX6A2"	0.0260986554237932	0.30208448190526
"HNF1A"	"ZBTB3"	0.0260894244293039	0.30197761324375
"MTF1"	"PTPRC"	0.02608853589942	0.30196732659484
"HOXA5"	"IFNA21"	0.0260873049575758	0.301953075789313
"SOX4"	"PTMS"	0.0260860303439677	0.301938319388971
"CCDC88A"	"SASH3"	0.0260778341817887	0.301843431142358
"LITAF"	"SBNO2"	0.02607765627424	0.301841371478947
"PHB"	"MDH2"	0.0260770390864594	0.301834226199845
"PHB"	"AK027091"	0.0260738515135197	0.301797323171257
"TGIF1"	"METAP2"	0.0260725928376544	0.301782751284647
"ZNF706"	"IGF2"	0.026068145323235	0.301731261717234
"ZNF805"	"U80764"	0.0260639932036076	0.301683191981354
"CSDC2"	"AL122122"	0.0260544072494556	0.301572213896523
"POU2F1"	"TNPO2"	0.0260539469275228	0.301566884677782
"ZNF32"	"HAS2"	0.026053638181968	0.301563310282388
"IRF3"	"GPR32"	0.0260498366067658	0.301519298853938
"CIZ1"	"CCDC124"	0.0260457007682199	0.301471417606676
"LITAF"	"KLF2"	0.0260437379309183	0.3014486935334
"PHB"	"U35622"	0.0260413951475522	0.301421570765335
"ZNF641"	"NTNG2"	0.026039162528306	0.301395723384451
"PHB"	"AHSA1"	0.0260341040548477	0.30133716064905
"XBP1"	"EMC4"	0.0260281635674729	0.301268386701108
"NFE2"	"ELP5"	0.0260271140405992	0.301256236164961
"XBP1"	"PDIA3"	0.0260259918099531	0.301243243925914
"ZNF30"	"ZCCHC6"	0.0260256429883783	0.301239205564191
"ZNF395"	"MAPK13"	0.0260218462470028	0.301195250097706
"MAZ"	"CALR"	0.0260203532753317	0.301177965732046
"ZNF623"	"FAT4"	0.0260193889472715	0.301166801555838
"VDR"	"BRCA2"	0.0260183533428785	0.30115481220242
"HMGA1"	"NUDC"	0.0260139751941571	0.301104125692501
"SFPQ"	"IPO5"	0.0260057676219384	0.30100910535008
"ZSCAN9"	"NM_017862"	0.026002398207321	0.300970097112057
"ZNF706"	"AK023869"	0.0260014640991912	0.300959282796692
"NR2F6"	"EIF3B"	0.025997510479586	0.300913511126498
"NR4A3"	"NM_018597"	0.0259964389156279	0.300901105463592
"ZNF706"	"RPL27A"	0.0259953335129668	0.300888308044749
"TCF21"	"GAS2L1"	0.0259911454635431	0.300839822344019
"ID1"	"BAG2"	0.0259898391447754	0.300824698888104
"FOXP2"	"AK024564"	0.0259897848590218	0.300824070413476
"TGIF1"	"MSH2"	0.0259882013905115	0.300805738351808
"ZFP1"	"KLF13"	0.0259869408754619	0.300791145172674
"TSC22D2"	"SGK223"	0.0259841447376915	0.300758773850032
"TCFL5"	"AJ227869"	0.0259828241658435	0.300743485383986
"KLF6"	"NME3"	0.0259823826008977	0.300738373317807
"PITX2"	"AF009290"	0.0259796011142396	0.300706171613375
"MAZ"	"CD320"	0.0259778938965592	0.300686406888283
"SOX4"	"MRPL52"	0.0259772799563984	0.300679299207382
"ZNF706"	"LOC653160"	0.0259769511614309	0.300675492696812
"ZNF30"	"NM_006481"	0.0259753186943479	0.300656593371033
"MAZ"	"ETFA"	0.0259736161933313	0.300636883251493
"PHB"	"STRBP"	0.0259666855732431	0.300556646382852
"SOX10"	"CLSTN1"	0.0259666049641289	0.300555713158577
"MTF1"	"SIGLEC5"	0.0259650477470404	0.30053768501371
"ID1"	"LUC7L"	0.0259631536064944	0.300515756253477
"ID1"	"CENPU"	0.0259563604960077	0.300437111354919
"ZNF22"	"MELK"	0.0259492408045601	0.300354685577691
"KHSRP"	"MSH6"	0.025946782148449	0.300326221332803
"ZNF395"	"CD99"	0.0259433514413786	0.300286503502501
"SOX4"	"LPIN2"	0.0259406527111775	0.300255259882466
"SSRP1"	"SDCCAG3"	0.0259355315395459	0.300195971280543
"ZNF22"	"EIF4EBP1"	0.025933761714513	0.300175481740376
"SPI1"	"RPP21"	0.0259329845227045	0.300166484069713
"FOSL1"	"DCXR"	0.0259287870166191	0.300117888887737
"SOX4"	"ATP5O"	0.0259287827071951	0.300117838996864
"FOSL1"	"EIF4B"	0.0259267604601751	0.300094427128021
"ZNF706"	"NONO"	0.025924641631609	0.300069897119571
"STAT5A"	"NM_014549"	0.0259244166756514	0.300067292769399
"PHB"	"RASIP1"	0.0259203029365227	0.300019667370533
"XBP1"	"UBE2E3"	0.0259173574367972	0.299985566861264
"NFE2"	"CSAD"	0.025911721208142	0.299920315363926
"ID3"	"SLC4A2"	0.0259091177079007	0.299890174235974
"NFYB"	"CREM"	0.0259039664244273	0.299830537024567
"YBX3"	"TPM2"	0.0258999994283977	0.299784610493424
"SSRP1"	"SUMO3"	0.0258959149669365	0.299737324046676
"MAZ"	"NNMT"	0.0258948279287148	0.299724739235809
"ID3"	"SNHG1"	0.0258946479441026	0.29972265552591
"MAZ"	"PRDX1"	0.0258901100242413	0.29967011932061
"ZNF644"	"APP"	0.0258890427759238	0.299657763620547
"PRDM10"	"BAG2"	0.025888014474085	0.299645858809937
"ZSCAN30"	"MPPED2"	0.025886060836278	0.299623241240643
"MIXL1"	"APOM"	0.025884604002609	0.299606375250264
"HMGA1"	"PROK2"	0.0258815749345016	0.299571307256817
"SOX4"	"HTATSF1"	0.0258727690132633	0.299469359734566
"FOSL1"	"REXO2"	0.0258713451783771	0.299452875776237
"HLX"	"IGFBP6"	0.0258708893080676	0.299447598094633
"ZBTB7B"	"AK001101"	0.0258601561389558	0.299323338523461
"ZFP1"	"HLA-DPA1"	0.0258543018220454	0.299255562184412
"ZNF706"	"ABI2"	0.0258524427278338	0.299234039161054
"MXD1"	"ELF4"	0.0258465665310261	0.299166009515024
"E2F1"	"UBE3A"	0.0258445957387501	0.299143193345771
"ZNF706"	"ZNF644"	0.025843793742752	0.299133908513139
"NR4A3"	"BUD31"	0.025838328315925	0.29907063441518
"E2F3"	"IGLC1"	0.0258364923201959	0.299049378806552
"TBX4"	"OR4C1P"	0.0258356363246581	0.299039468812836
"SP3"	"AF009316"	0.0258341127240561	0.29902182985127
"ZNF646"	"CATSPERB"	0.025827641159403	0.298946907538929
"ID3"	"ZNF22"	0.0258222795097627	0.29888483488563
"ZSCAN9"	"RPL24"	0.025810378055994	0.298747049900951
"LCORL"	"SLC39A14"	0.0258101330514599	0.298744213445285
"ZNF644"	"LOC642852"	0.0258096287009812	0.298738374501209
"ZNF395"	"PSMG1"	0.025807236357801	0.298710677971454
"TULP1"	"POSTN"	0.025800987860285	0.298638338142115
"E2F1"	"KIF21A"	0.0257995180911876	0.298621322396266
"MAZ"	"ARL2"	0.0257980283919126	0.298604075915645
"MAZ"	"NQO1"	0.025794809639175	0.298566811913679
"ZNF391"	"CAPN15"	0.0257932439127312	0.298548685254679
"SSRP1"	"ZNF219"	0.0257920239671115	0.298534561754157
"ZNF30"	"PDIA2"	0.025791890740445	0.29853301936828
"FOSL1"	"MFSD12"	0.0257865158152731	0.298470793022083
"PHB"	"TRIM37"	0.0257861648874883	0.29846673027644
"ZSCAN9"	"UBA52"	0.0257859773042502	0.298464558596064
"ZNF500"	"ITGB6"	0.0257824171331665	0.298423341940708
"ID1"	"COX5A"	0.0257802065748952	0.298397749963168
"HMGA1"	"VAT1"	0.0257730713849993	0.298315144757989
"HMGA1"	"TOMM34"	0.0257704791971668	0.298285134595557
"YEATS4"	"SLC43A2"	0.0257648948503397	0.298220483742227
"PHB"	"PIH1D1"	0.025764106632205	0.298211358418067
"ZFP28"	"AL157448"	0.0257627601323349	0.298195769779269
"FOSL2"	"TNFSF13B"	0.0257604250579468	0.298168736259243
"HOXD4"	"FASTK"	0.0257588665615693	0.298150693303847
"HMGA1"	"TNFRSF1A"	0.0257567286719205	0.298125942622273
"KLF13"	"ABCF1"	0.0257498175286643	0.298045931239951
"MTF1"	"PODXL"	0.0257365154810395	0.29789193136197
"SOX10"	"TRA2B"	0.0257317349180863	0.297836586039788
"ID3"	"SERPINF1"	0.0257310112631153	0.297828208173434
"SOX12"	"PRDM10"	0.0257217547103882	0.297721043620223
"ZNF678"	"LINC00472"	0.0257166181792764	0.297661577199204
"FOSL1"	"SEC13"	0.0257115154891316	0.297602502560334
"HMGA1"	"TMEM158"	0.0257058771949945	0.29753722715059
"MIXL1"	"DNTTIP2"	0.025699801032252	0.297466882467777
"ARNTL"	"KCNH3"	0.025694374183173	0.297404054990417
"ZBTB38"	"PIGA"	0.0256917913371161	0.297374152979175
"SON"	"AF009291"	0.0256896815261808	0.297349727369242
"PHB"	"STOML2"	0.0256818792857385	0.297259399615953
"MIS18BP1"	"ZNF33B"	0.0256786562164049	0.297222085640082
"LTF"	"RETN"	0.0256769729076629	0.297202597712495
"TGIF1"	"CDH2"	0.0256710336938829	0.297133838509159
"SPI1"	"RNF7"	0.0256700823704243	0.29712282488925
"ZSCAN9"	"GALNT12"	0.0256691983679377	0.297112590654724
"KLF13"	"AK025659"	0.025665125297469	0.297065436083271
"ZNF319"	"RAD54L2"	0.0256635173002145	0.297046820048509
"KLF13"	"PRSS54"	0.0256617414227978	0.297026260438952
"MAF"	"CYC1"	0.0256599622723473	0.297005662936972
"CRX"	"YARS"	0.0256592099832501	0.296996953568878
"ZNF7"	"KIAA1024"	0.0256548358777497	0.296946313867958
"SON"	"CA4"	0.025650736517982	0.296898854941195
